fecha,pozo_id,campo,produccion_bpd,presion_psi,temperatura_f,agua_porcentaje,gas_porcentaje,estado_pozo
2030-03-13 06:00:00,PC003,Campo Central,1350.9,1793.6,136.1,11.5,16.2,Activo
2030-03-13 12:00:00,PN002,Campo Norte,1198.8,1850.2,136.4,14.6,24.8,Activo
2030-03-13 18:00:00,PO004,Campo Oeste,952.9,1544.5,124.3,12.6,13.7,Activo
2030-03-14 00:00:00,PN005,Campo Norte,1160.5,1843.4,145.3,12.6,10.8,Activo
2030-03-14 06:00:00,PN004,Campo Norte,1283.2,1771.8,145.9,10.4,16.4,Activo
2030-03-14 12:00:00,PN003,Campo Norte,1142.0,1693.3,137.7,14.9,19.2,Activo
2030-03-14 18:00:00,PE001,Campo Este,1281.6,1803.8,152.1,18.9,14.2,Activo
2030-03-15 00:00:00,PO002,Campo Oeste,951.3,1547.2,144.0,12.5,20.6,Activo
2030-03-15 12:00:00,PS005,Campo Sur,240.0,660.3,57.1,15.4,11.9,Inactivo
2030-03-15 18:00:00,PN002,Campo Norte,1117.2,1814.5,147.5,22.9,16.5,Activo
2030-03-16 00:00:00,PN004,Campo Norte,1102.4,1873.4,148.0,13.2,18.1,Activo
2030-03-16 06:00:00,PC001,Campo Central,1212.2,1805.4,163.5,11.4,19.7,Activo
2030-03-16 12:00:00,PN003,Campo Norte,2617.6,514.3,239.2,14.6,13.6,Mantenimiento
2030-03-16 18:00:00,PN004,Campo Norte,1200.9,1870.3,133.4,23.7,20.3,Activo
2030-03-17 00:00:00,PO001,Campo Oeste,1009.3,1599.9,149.0,19.8,16.5,Activo
2030-03-17 06:00:00,PO003,Campo Oeste,1025.7,1541.3,132.8,22.3,19.6,Activo
2030-03-17 12:00:00,PO005,Campo Oeste,1016.2,1693.6,139.4,10.9,24.6,Activo
2030-03-17 18:00:00,PO002,Campo Oeste,1001.6,1646.9,135.4,20.6,25.7,Activo
2030-03-18 00:00:00,PE001,Campo Este,1312.5,1985.2,155.3,5.0,12.4,Activo
2030-03-18 06:00:00,PN003,Campo Norte,1242.4,1880.8,149.9,18.8,28.4,Activo
2030-03-18 12:00:00,PN002,Campo Norte,1252.8,1778.8,144.0,23.2,12.9,Activo
2030-03-18 18:00:00,PN005,Campo Norte,1323.8,1801.3,138.3,7.7,23.9,Activo
2030-03-19 00:00:00,PE003,Campo Este,1264.3,1905.0,147.2,24.8,18.4,Activo
2030-03-19 06:00:00,PO004,Campo Oeste,815.4,1565.7,146.1,10.1,16.6,Activo
2030-03-19 18:00:00,PN001,Campo Norte,1205.2,1875.7,146.9,14.5,17.4,Activo
2030-03-20 00:00:00,PN004,Campo Norte,1307.7,1742.4,127.7,13.9,19.5,Activo
2030-03-20 12:00:00,PS002,Campo Sur,1166.1,1487.0,144.3,16.6,20.0,Activo
2030-03-20 18:00:00,PE002,Campo Este,1157.2,1923.4,150.7,23.0,19.4,Activo
2030-03-21 12:00:00,PC002,Campo Central,1215.3,1802.7,145.8,20.1,20.3,Activo
2030-03-21 18:00:00,PC004,Campo Central,1347.2,1900.6,129.3,18.8,19.9,Activo
2030-03-22 06:00:00,PS005,Campo Sur,1182.6,1698.0,138.5,15.1,16.3,Activo
2030-03-22 12:00:00,PS003,Campo Sur,1278.0,1598.3,146.0,18.7,15.9,Activo
2030-03-22 18:00:00,PN002,Campo Norte,1229.6,1901.0,142.4,21.6,22.5,Activo
2030-03-23 00:00:00,PC002,Campo Central,1179.0,1661.4,151.3,8.8,6.4,Activo
2030-03-23 06:00:00,PO002,Campo Oeste,901.1,1773.9,131.4,16.9,20.8,Activo
2030-03-23 12:00:00,PE004,Campo Este,1345.9,1873.3,164.8,15.2,17.6,Activo
2030-03-23 18:00:00,PS004,Campo Sur,1179.7,1617.6,129.9,6.9,20.3,Activo
2030-03-24 00:00:00,PE004,Campo Este,1333.6,1966.1,155.4,8.1,16.6,Activo
2030-03-24 06:00:00,PS005,Campo Sur,1189.7,1679.0,149.5,12.7,20.9,Activo
2030-03-24 12:00:00,PO004,Campo Oeste,771.7,1581.9,131.9,8.0,22.4,Activo
2030-03-24 18:00:00,PS004,Campo Sur,1036.0,1640.5,150.4,15.8,21.1,Activo
2030-03-25 00:00:00,PS002,Campo Sur,929.7,1636.1,156.7,19.3,13.7,Activo
2030-03-25 06:00:00,PO002,Campo Oeste,972.5,1520.3,146.2,3.7,19.1,Activo
2030-03-25 18:00:00,PN003,Campo Norte,1072.0,1787.6,138.3,12.7,17.9,Activo
2030-03-26 00:00:00,PE004,Campo Este,1259.0,1897.9,157.4,18.9,13.0,Activo
2030-03-26 06:00:00,PE002,Campo Este,1287.2,1947.1,143.1,15.5,18.1,Activo
2030-03-26 12:00:00,PO002,Campo Oeste,691.3,1560.5,137.6,13.9,16.1,Activo
2030-03-26 18:00:00,PO002,Campo Oeste,965.6,1679.1,139.3,11.2,12.2,Activo
2030-03-27 00:00:00,PO001,Campo Oeste,1001.9,1505.8,130.8,16.0,22.6,Activo
2030-03-27 12:00:00,PE002,Campo Este,1321.0,1954.2,156.6,12.5,15.8,Activo
2030-03-27 18:00:00,PS001,Campo Sur,961.7,1789.8,139.0,22.1,16.2,Activo
2030-03-28 00:00:00,PE005,Campo Este,1320.2,1809.3,152.5,8.8,19.6,Activo
2030-03-28 12:00:00,PN005,Campo Norte,1234.4,1708.4,146.6,2.4,15.3,Activo
2030-03-29 00:00:00,PE001,Campo Este,1158.4,1810.0,151.2,17.3,18.4,Activo
2030-03-29 06:00:00,PO003,Campo Oeste,818.8,1453.3,138.3,14.0,24.4,Activo
2030-03-29 12:00:00,PS003,Campo Sur,1064.7,1791.5,144.4,19.1,19.7,Activo
2030-03-29 18:00:00,PC005,Campo Central,1295.4,1566.7,148.1,11.7,23.1,Activo
2030-03-30 00:00:00,PS003,Campo Sur,999.8,1677.6,146.4,16.5,18.7,Activo
2030-03-30 06:00:00,PS005,Campo Sur,1210.9,1720.8,135.6,8.5,19.9,Activo
2030-03-30 12:00:00,PE005,Campo Este,1273.0,1880.7,163.6,13.9,16.2,Activo
2030-03-30 18:00:00,PN001,Campo Norte,1172.0,1779.8,137.1,23.4,15.8,Activo
2030-03-31 00:00:00,PE003,Campo Este,1428.4,1818.5,159.4,15.8,18.1,Activo
2030-03-31 06:00:00,PC002,Campo Central,1267.5,1783.3,148.2,14.1,20.3,Activo
2030-03-31 12:00:00,PC002,Campo Central,1135.8,1646.3,151.4,5.0,11.3,Activo
2030-04-01 00:00:00,PC002,Campo Central,1297.1,1743.7,155.0,19.0,20.6,Activo
2030-04-01 06:00:00,PN001,Campo Norte,1045.1,1962.6,164.2,5.5,20.0,Activo
2030-04-01 12:00:00,PE004,Campo Este,1554.6,1980.2,163.1,7.8,21.2,Activo
2030-04-02 00:00:00,PO002,Campo Oeste,912.1,1587.4,131.2,14.0,15.3,Activo
2030-04-02 18:00:00,PO005,Campo Oeste,967.6,1645.3,142.9,24.5,22.3,Activo
2030-04-03 06:00:00,PS001,Campo Sur,1032.2,1693.4,145.3,11.9,21.6,Activo
2030-04-03 12:00:00,PN004,Campo Norte,1203.3,1803.0,160.0,15.9,17.8,Activo
2030-04-03 18:00:00,PE004,Campo Este,1402.4,2043.8,154.6,17.2,17.6,Activo
2030-04-05 00:00:00,PO005,Campo Oeste,851.1,1595.8,154.1,13.7,17.2,Activo
2030-04-05 06:00:00,PN002,Campo Norte,1088.4,1830.8,152.1,12.0,20.1,Activo
2030-04-05 12:00:00,PN003,Campo Norte,1140.1,1648.5,148.7,25.4,13.2,Activo
2030-04-05 18:00:00,PE002,Campo Este,1367.9,2004.8,154.2,7.9,18.2,Activo
2030-04-06 00:00:00,PC004,Campo Central,1399.0,1709.5,151.9,9.7,17.6,Activo
2030-04-06 06:00:00,PO005,Campo Oeste,988.7,1610.1,131.5,17.2,20.7,Activo
2030-04-06 12:00:00,PN001,Campo Norte,1273.6,1776.6,140.0,24.8,18.6,Activo
2030-04-07 00:00:00,PO002,Campo Oeste,914.4,1601.2,123.5,22.0,15.1,Activo
2030-04-07 06:00:00,PC004,Campo Central,1273.5,1707.6,147.5,11.0,19.2,Activo
2030-04-07 12:00:00,PC003,Campo Central,1152.0,1775.1,149.0,18.2,20.9,Activo
2030-04-07 18:00:00,PE005,Campo Este,1318.2,1929.3,151.4,21.6,16.6,Activo
2030-04-08 00:00:00,PO003,Campo Oeste,929.8,1562.5,129.1,25.2,19.9,Activo
2030-04-08 06:00:00,PS004,Campo Sur,1106.8,1661.9,148.9,12.3,18.5,Activo
2030-04-08 12:00:00,PS005,Campo Sur,1320.3,1623.4,144.3,16.4,20.1,Activo
2030-04-08 18:00:00,PO004,Campo Oeste,921.5,1552.6,136.8,12.7,8.7,Activo
2030-04-09 00:00:00,PC005,Campo Central,1167.6,1724.7,141.4,15.8,15.0,Activo
2030-04-09 06:00:00,PO004,Campo Oeste,2364.1,532.0,72.4,18.0,25.2,Mantenimiento
2030-04-09 12:00:00,PS005,Campo Sur,1092.7,1695.0,131.6,21.4,25.8,Activo
2030-04-09 18:00:00,PN003,Campo Norte,3226.9,765.5,61.6,26.7,17.6,Mantenimiento
2030-04-10 06:00:00,PC003,Campo Central,1059.0,1824.5,129.6,13.5,24.2,Activo
2030-04-10 18:00:00,PC004,Campo Central,1337.7,1798.3,141.5,18.1,20.9,Activo
2030-04-11 00:00:00,PO004,Campo Oeste,2996.6,3236.9,70.4,19.8,25.5,Activo
2030-04-11 06:00:00,PN001,Campo Norte,1285.0,1755.9,154.9,13.0,14.1,Activo
2030-04-11 12:00:00,PO002,Campo Oeste,860.3,1698.5,140.0,20.3,20.5,Activo
2030-04-11 18:00:00,PE001,Campo Este,1368.9,1925.4,159.7,12.0,12.8,Activo
2030-04-12 06:00:00,PC003,Campo Central,1261.9,1701.5,157.3,8.9,19.3,Activo
2030-04-12 12:00:00,PS003,Campo Sur,1056.4,1709.7,143.9,9.3,11.3,Activo
2030-04-12 18:00:00,PS003,Campo Sur,1006.8,1770.3,143.0,13.0,25.9,Activo
2030-04-13 00:00:00,PO005,Campo Oeste,1078.5,1683.5,129.2,20.2,19.4,Activo
2030-04-13 06:00:00,PO003,Campo Oeste,877.8,1591.7,126.7,11.4,13.4,Activo
2030-04-13 12:00:00,PS004,Campo Sur,1195.7,1694.3,132.5,17.6,18.0,Activo
2030-04-13 18:00:00,PE002,Campo Este,1455.1,1910.7,143.5,12.5,13.4,Activo
2030-04-14 00:00:00,PE005,Campo Este,1406.3,1986.8,142.6,14.4,22.6,Activo
2030-04-14 06:00:00,PC001,Campo Central,1094.1,1715.2,150.0,20.3,20.2,Activo
2030-04-14 12:00:00,PE002,Campo Este,1424.9,1948.2,152.0,23.2,15.3,Activo
2030-04-14 18:00:00,PC002,Campo Central,972.2,1606.0,149.1,13.3,15.9,Activo
2030-04-15 06:00:00,PC004,Campo Central,1198.1,1806.0,150.9,17.4,20.5,Activo
2030-04-15 18:00:00,PS005,Campo Sur,1174.9,1654.4,150.1,16.2,16.6,Activo
2030-04-16 00:00:00,PN001,Campo Norte,1094.5,1867.7,144.6,16.3,20.4,Activo
2030-04-16 06:00:00,PE005,Campo Este,1376.6,1832.0,159.2,19.1,19.4,Activo
2030-04-16 12:00:00,PE002,Campo Este,1413.2,1958.0,151.8,12.8,26.9,Activo
2030-04-16 18:00:00,PO003,Campo Oeste,1082.6,1596.1,140.5,10.3,15.6,Activo
2030-04-17 00:00:00,PE001,Campo Este,1225.3,1922.9,157.4,20.4,17.2,Activo
2030-04-17 06:00:00,PC004,Campo Central,1356.7,1802.2,169.7,23.3,24.0,Activo
2030-04-17 12:00:00,PS005,Campo Sur,1183.6,1628.5,142.3,26.2,20.0,Activo
2030-04-17 18:00:00,PS004,Campo Sur,1017.8,1726.9,132.1,10.7,19.7,Activo
2030-04-18 00:00:00,PN005,Campo Norte,1274.0,1736.2,140.5,7.9,17.5,Activo
2030-04-18 06:00:00,PS002,Campo Sur,905.4,1676.1,140.6,6.2,14.0,Activo
2030-04-18 12:00:00,PN005,Campo Norte,1194.0,1784.3,143.8,16.4,11.3,Activo
2030-04-18 18:00:00,PS004,Campo Sur,1170.9,1674.5,135.2,5.7,16.9,Activo
2030-04-19 00:00:00,PO003,Campo Oeste,1001.2,1611.3,136.4,13.3,17.8,Activo
2030-04-19 06:00:00,PS002,Campo Sur,989.3,1699.6,136.1,9.4,21.0,Activo
2030-04-19 12:00:00,PN005,Campo Norte,1042.5,1841.9,149.7,12.4,22.1,Activo
2030-04-19 18:00:00,PO001,Campo Oeste,895.2,1551.1,125.4,15.0,14.2,Activo
2030-04-20 00:00:00,PS001,Campo Sur,1020.8,1694.8,139.8,21.3,21.7,Activo
2030-04-20 06:00:00,PE001,Campo Este,1405.1,1888.3,151.8,14.9,15.8,Activo
2030-04-20 12:00:00,PO004,Campo Oeste,879.9,1593.7,128.0,10.9,21.8,Activo
2030-04-20 18:00:00,PN005,Campo Norte,1062.0,1716.8,155.2,13.0,23.5,Activo
2030-04-21 00:00:00,PO005,Campo Oeste,833.3,1605.9,141.2,10.5,24.7,Activo
2030-04-21 06:00:00,PN001,Campo Norte,1161.0,1840.7,139.6,22.5,19.2,Activo
2030-04-21 12:00:00,PO004,Campo Oeste,1159.7,1694.3,141.7,10.2,18.3,Activo
2030-04-21 18:00:00,PO004,Campo Oeste,918.3,1602.1,136.2,10.5,17.4,Activo
2030-04-22 00:00:00,PO004,Campo Oeste,940.4,1519.2,141.4,16.1,21.3,Activo
2030-04-22 06:00:00,PE005,Campo Este,1398.7,1762.9,148.3,23.3,21.1,Activo
2030-04-22 18:00:00,PE002,Campo Este,1357.5,1917.4,144.9,9.2,11.6,Activo
2030-04-23 00:00:00,PN001,Campo Norte,1341.7,1668.5,157.9,10.1,13.1,Activo
2030-04-23 12:00:00,PS001,Campo Sur,1024.2,1768.9,144.1,16.2,22.2,Activo
2030-04-23 18:00:00,PS002,Campo Sur,1126.3,1714.3,139.0,11.4,15.1,Activo
2030-04-24 00:00:00,PN002,Campo Norte,1214.7,1881.4,149.6,17.8,13.6,Activo
2030-04-24 06:00:00,PN003,Campo Norte,1252.3,1768.1,146.4,17.8,13.4,Activo
2030-04-24 12:00:00,PE001,Campo Este,1365.7,1918.9,163.0,12.4,17.8,Activo
2030-04-24 18:00:00,PE001,Campo Este,1367.0,1858.7,150.7,12.1,17.5,Activo
2030-04-25 00:00:00,PO001,Campo Oeste,1124.7,1592.6,138.9,15.2,16.8,Activo
2030-04-25 06:00:00,PN003,Campo Norte,1197.6,1861.5,144.6,14.2,17.1,Activo
2030-04-25 12:00:00,PE003,Campo Este,1250.7,1983.2,151.4,22.3,19.0,Activo
2030-04-25 18:00:00,PS001,Campo Sur,1240.6,1684.0,134.1,20.2,15.8,Activo
2030-04-26 00:00:00,PO003,Campo Oeste,1078.6,1646.3,146.7,10.1,21.8,Activo
2030-04-26 12:00:00,PC004,Campo Central,1259.2,1751.7,162.0,15.6,16.1,Activo
2030-04-26 18:00:00,PE001,Campo Este,1341.2,1912.6,132.2,17.5,23.4,Activo
2030-04-27 00:00:00,PO002,Campo Oeste,945.1,1566.3,138.1,23.7,19.9,Activo
2030-04-27 06:00:00,PS002,Campo Sur,1121.4,1668.8,131.4,15.1,18.2,Activo
2030-04-27 12:00:00,PE005,Campo Este,1156.8,1841.9,164.3,13.7,8.2,Activo
2030-04-27 18:00:00,PN002,Campo Norte,1360.1,1728.7,141.2,20.3,15.0,Activo
2030-04-28 00:00:00,PE005,Campo Este,1153.0,1917.4,161.4,12.7,17.5,Activo
2030-04-28 06:00:00,PN005,Campo Norte,1082.0,1720.4,142.4,18.2,18.4,Activo
2030-04-28 12:00:00,PC003,Campo Central,1352.0,1882.3,157.1,7.1,16.9,Activo
2030-04-29 00:00:00,PC001,Campo Central,1222.3,1695.2,147.1,20.9,12.7,Activo
2030-04-29 06:00:00,PE003,Campo Este,1278.2,1808.7,163.6,20.7,19.4,Activo
2030-04-29 12:00:00,PE003,Campo Este,1380.8,1804.0,156.6,9.4,18.2,Activo
2030-04-30 00:00:00,PE001,Campo Este,1405.1,2082.2,156.6,23.9,19.7,Activo
2030-04-30 06:00:00,PS005,Campo Sur,1124.0,1686.5,142.4,17.2,12.3,Activo
2030-04-30 18:00:00,PN005,Campo Norte,1113.8,1721.0,153.9,9.6,13.3,Activo
2030-05-01 00:00:00,PC003,Campo Central,1270.9,1746.3,151.2,17.7,20.2,Activo
2030-05-01 06:00:00,PE004,Campo Este,1342.2,1903.9,154.5,15.2,12.5,Activo
2030-05-01 18:00:00,PE001,Campo Este,1208.5,1966.5,155.2,15.8,18.9,Activo
2030-05-02 00:00:00,PN001,Campo Norte,1225.7,1851.7,144.2,5.5,20.8,Activo
2030-05-02 06:00:00,PN004,Campo Norte,1257.8,1696.4,135.7,19.4,22.5,Activo
2030-05-02 12:00:00,PO002,Campo Oeste,683.6,1635.3,133.2,15.4,18.5,Activo
2030-05-02 18:00:00,PN002,Campo Norte,1123.8,1852.2,139.5,18.7,21.9,Activo
2030-05-03 00:00:00,PE001,Campo Este,1262.8,1832.2,155.9,22.5,15.6,Activo
2030-05-03 06:00:00,PS001,Campo Sur,1059.7,1725.7,145.3,17.6,18.1,Activo
2030-05-03 12:00:00,PO003,Campo Oeste,919.4,1626.5,109.4,24.3,17.3,Activo
2030-05-03 18:00:00,PE002,Campo Este,1368.2,2068.0,149.1,26.7,21.0,Activo
2030-05-04 00:00:00,PS002,Campo Sur,1144.7,1751.5,133.3,6.8,13.3,Activo
2030-05-04 06:00:00,PO005,Campo Oeste,1058.7,1525.2,121.8,14.6,20.3,Activo
2030-05-04 18:00:00,PC005,Campo Central,1195.6,1811.7,152.2,10.7,23.2,Activo
2030-05-05 06:00:00,PO004,Campo Oeste,1117.5,1444.9,124.0,16.3,15.9,Activo
2030-05-05 12:00:00,PC005,Campo Central,1217.2,1707.5,143.7,16.6,17.8,Activo
2030-05-05 18:00:00,PC002,Campo Central,1338.5,1756.4,146.7,18.9,10.7,Activo
2030-05-06 06:00:00,PC003,Campo Central,1248.8,1721.6,151.1,5.5,28.5,Activo
2030-05-06 12:00:00,PN001,Campo Norte,1203.3,1702.6,146.0,22.5,12.9,Activo
2030-05-06 18:00:00,PO002,Campo Oeste,800.5,1590.6,134.7,18.5,23.9,Activo
2030-05-07 00:00:00,PE001,Campo Este,1428.0,1789.0,146.4,11.0,21.1,Activo
2030-05-07 06:00:00,PC004,Campo Central,1310.7,1850.9,154.5,11.9,17.2,Activo
2030-05-07 12:00:00,PS004,Campo Sur,953.9,1750.3,135.0,21.1,20.4,Activo
2030-05-07 18:00:00,PE005,Campo Este,1543.8,1933.6,158.2,14.1,16.5,Activo
2030-05-08 00:00:00,PO005,Campo Oeste,924.1,1679.9,124.2,15.3,11.3,Activo
2030-05-08 12:00:00,PC004,Campo Central,1313.2,1760.1,162.3,12.6,15.7,Activo
2030-05-08 18:00:00,PO002,Campo Oeste,1073.7,1570.6,131.7,16.9,17.3,Activo
2030-05-09 00:00:00,PN003,Campo Norte,1168.8,1744.6,155.9,14.2,15.8,Activo
2030-05-09 06:00:00,PS002,Campo Sur,1070.3,1728.4,151.7,14.2,14.5,Activo
2030-05-09 18:00:00,PN002,Campo Norte,1195.5,1860.8,154.8,13.2,18.8,Activo
2030-05-10 00:00:00,PN001,Campo Norte,1323.8,1803.0,150.8,17.1,15.3,Activo
2030-05-10 06:00:00,PN005,Campo Norte,1108.4,1884.7,123.6,11.7,12.4,Activo
2030-05-10 18:00:00,PN005,Campo Norte,1219.7,1920.0,139.9,13.6,19.9,Activo
2030-05-11 00:00:00,PO001,Campo Oeste,880.8,1497.3,127.5,14.0,19.9,Activo
2030-05-11 06:00:00,PS001,Campo Sur,1066.2,1568.8,143.8,21.4,15.4,Activo
2030-05-11 12:00:00,PO002,Campo Oeste,1116.3,1669.5,126.6,11.8,16.7,Activo
2030-05-11 18:00:00,PO003,Campo Oeste,931.5,1404.9,129.0,12.2,25.6,Activo
2030-05-12 00:00:00,PS005,Campo Sur,1122.7,1636.2,136.5,17.1,16.5,Activo
2030-05-12 06:00:00,PN003,Campo Norte,1141.5,1755.7,148.8,8.1,13.7,Activo
2030-05-12 12:00:00,PN002,Campo Norte,1107.2,1711.7,138.4,19.5,22.1,Activo
2030-05-12 18:00:00,PS001,Campo Sur,1127.2,1717.2,134.6,4.6,18.6,Activo
2030-05-13 00:00:00,PC002,Campo Central,1279.8,1696.1,141.4,8.6,18.7,Activo
2030-05-13 06:00:00,PO002,Campo Oeste,958.2,1695.6,128.6,13.6,18.1,Activo
2030-05-13 12:00:00,PS003,Campo Sur,1045.0,1767.1,149.9,9.5,16.2,Activo
2030-05-13 18:00:00,PC005,Campo Central,1382.5,1775.9,150.9,16.7,20.6,Activo
2030-05-14 00:00:00,PS005,Campo Sur,3416.7,3090.8,224.1,21.7,16.9,Activo
2030-05-14 06:00:00,PN005,Campo Norte,1200.1,1924.2,147.6,14.7,20.5,Activo
2030-05-14 12:00:00,PN001,Campo Norte,1222.7,1740.9,147.0,11.0,25.3,Activo
2030-05-14 18:00:00,PC001,Campo Central,1273.9,1674.9,146.9,18.8,13.6,Activo
2030-05-15 06:00:00,PO002,Campo Oeste,1003.8,1563.7,147.7,8.0,20.2,Activo
2030-05-15 12:00:00,PC003,Campo Central,1222.5,1773.7,154.1,6.3,18.9,Activo
2030-05-15 18:00:00,PS002,Campo Sur,1208.9,1737.3,137.0,7.9,20.0,Activo
2030-05-16 06:00:00,PS004,Campo Sur,1109.0,1769.5,127.4,18.3,23.0,Activo
2030-05-16 18:00:00,PS004,Campo Sur,1146.0,1691.6,126.6,11.4,25.8,Activo
2030-05-17 00:00:00,PS001,Campo Sur,1156.8,1532.2,149.7,9.2,21.6,Activo
2030-05-17 06:00:00,PE003,Campo Este,1479.2,1908.1,147.0,11.4,20.5,Activo
2030-05-17 12:00:00,PE004,Campo Este,1236.5,1853.4,159.1,11.7,23.7,Activo
2030-05-17 18:00:00,PE001,Campo Este,1246.2,1636.9,148.8,16.6,21.5,Activo
2030-05-18 00:00:00,PS001,Campo Sur,1059.2,1677.8,139.8,23.7,19.5,Activo
2030-05-18 06:00:00,PC001,Campo Central,1200.7,1914.1,150.1,4.6,12.5,Activo
2030-05-18 12:00:00,PO003,Campo Oeste,1005.8,1457.8,139.0,11.1,22.7,Activo
2030-05-18 18:00:00,PC003,Campo Central,1266.8,1619.0,157.3,21.8,12.9,Activo
2030-05-19 06:00:00,PC002,Campo Central,1490.1,1751.6,153.1,12.2,15.9,Activo
2030-05-19 12:00:00,PN001,Campo Norte,1214.7,1753.4,124.5,11.7,22.3,Activo
2030-05-19 18:00:00,PO004,Campo Oeste,957.3,1606.3,128.9,16.7,24.6,Activo
2030-05-20 00:00:00,PN002,Campo Norte,1340.1,1829.3,138.2,23.8,22.2,Activo
2030-05-20 18:00:00,PO001,Campo Oeste,941.3,1559.4,152.7,18.6,13.9,Activo
2030-05-21 00:00:00,PE005,Campo Este,1234.7,1765.6,154.2,7.5,13.3,Activo
2030-05-21 06:00:00,PS005,Campo Sur,1206.8,1771.3,151.9,7.6,14.0,Activo
2030-05-21 12:00:00,PC003,Campo Central,1187.1,1881.2,150.5,24.1,20.5,Activo
2030-05-21 18:00:00,PE003,Campo Este,1338.8,1945.9,141.2,4.7,19.0,Activo
2030-05-22 00:00:00,PO004,Campo Oeste,951.4,1754.7,124.0,16.9,20.8,Activo
2030-05-22 06:00:00,PC005,Campo Central,1284.3,1837.9,144.9,19.2,20.2,Activo
2030-05-22 18:00:00,PN005,Campo Norte,1143.5,1773.3,137.7,15.0,13.3,Activo
2030-05-23 06:00:00,PC002,Campo Central,1172.2,1697.6,158.2,21.4,15.9,Activo
2030-05-23 12:00:00,PE005,Campo Este,1334.5,1763.6,153.5,7.7,16.0,Activo
2030-05-23 18:00:00,PN001,Campo Norte,1307.7,1679.8,137.8,10.5,11.3,Activo
2030-05-24 00:00:00,PS004,Campo Sur,3558.8,516.7,216.3,10.0,10.9,Mantenimiento
2030-05-24 06:00:00,PO001,Campo Oeste,1044.1,1571.1,131.3,22.4,18.7,Activo
2030-05-24 12:00:00,PN004,Campo Norte,1290.4,1750.2,139.2,13.2,20.7,Activo
2030-05-24 18:00:00,PN002,Campo Norte,1205.1,1837.4,124.2,5.6,9.4,Activo
2030-05-25 00:00:00,PC005,Campo Central,1212.1,1638.2,163.5,14.9,18.9,Activo
2030-05-25 06:00:00,PN005,Campo Norte,1091.0,1710.3,157.4,23.9,19.7,Activo
2030-05-25 12:00:00,PO004,Campo Oeste,746.8,1566.0,137.5,13.9,9.5,Activo
2030-05-25 18:00:00,PN002,Campo Norte,1385.0,1733.2,134.3,14.8,22.7,Activo
2030-05-26 00:00:00,PE005,Campo Este,1401.3,1794.7,143.2,4.0,16.8,Activo
2030-05-26 06:00:00,PE004,Campo Este,1302.7,1941.1,149.5,19.9,20.6,Activo
2030-05-26 18:00:00,PO003,Campo Oeste,926.7,1571.4,141.4,19.4,19.6,Activo
2030-05-27 00:00:00,PS005,Campo Sur,1135.9,1655.0,142.6,8.6,27.9,Activo
2030-05-27 06:00:00,PE003,Campo Este,1485.0,1976.5,158.3,17.0,11.2,Activo
2030-05-27 18:00:00,PC001,Campo Central,1153.4,1832.1,143.4,12.9,21.6,Activo
2030-05-28 12:00:00,PN003,Campo Norte,1246.0,1816.5,150.6,23.4,20.7,Activo
2030-05-28 18:00:00,PC001,Campo Central,1424.3,1806.2,151.1,16.6,7.5,Activo
2030-05-29 00:00:00,PS001,Campo Sur,1054.5,1688.5,143.5,14.9,19.3,Activo
2030-05-29 18:00:00,PN001,Campo Norte,1156.2,1934.7,131.4,13.3,16.2,Activo
2030-05-30 00:00:00,PE001,Campo Este,1349.1,1801.9,150.4,18.9,16.9,Activo
2030-05-30 12:00:00,PO001,Campo Oeste,94.3,461.0,68.3,11.5,19.5,Inactivo
2030-05-30 18:00:00,PC005,Campo Central,1233.6,1832.4,140.9,18.6,20.5,Activo
2030-05-31 00:00:00,PO002,Campo Oeste,926.1,1658.4,138.4,18.3,20.4,Activo
2030-05-31 06:00:00,PE002,Campo Este,1355.0,1852.3,150.1,13.9,21.4,Activo
2030-05-31 12:00:00,PS005,Campo Sur,1163.2,1780.5,148.9,13.9,25.8,Activo
2030-06-01 06:00:00,PN005,Campo Norte,1257.3,1688.9,152.1,12.7,16.1,Activo
2030-06-01 12:00:00,PN003,Campo Norte,1240.0,1836.2,144.1,10.6,16.1,Activo
2030-06-01 18:00:00,PC003,Campo Central,1259.5,1789.2,143.4,11.8,19.1,Activo
2030-06-02 00:00:00,PE001,Campo Este,1341.7,1911.7,134.1,13.5,21.4,Activo
2030-06-02 06:00:00,PC001,Campo Central,1188.4,1788.9,140.3,7.2,19.7,Activo
2030-06-02 12:00:00,PE001,Campo Este,1344.6,1873.1,161.8,13.4,15.5,Activo
2030-06-03 00:00:00,PC004,Campo Central,954.8,1823.8,152.9,14.5,12.8,Activo
2030-06-03 06:00:00,PC001,Campo Central,1084.0,1810.1,151.9,16.1,17.6,Activo
2030-06-03 18:00:00,PO004,Campo Oeste,1083.7,1499.6,119.4,7.7,20.7,Activo
2030-06-04 00:00:00,PO002,Campo Oeste,939.9,1472.1,135.8,13.4,20.2,Activo
2030-06-04 06:00:00,PE001,Campo Este,1429.4,2101.5,145.5,5.7,20.4,Activo
2030-06-04 18:00:00,PO005,Campo Oeste,862.3,1607.0,119.8,14.0,17.5,Activo
2030-06-05 00:00:00,PE002,Campo Este,149.7,737.4,256.8,11.1,18.4,Inactivo
2030-06-05 06:00:00,PC002,Campo Central,1457.7,1893.4,165.7,17.0,17.2,Activo
2030-06-05 12:00:00,PO001,Campo Oeste,978.5,1637.3,138.1,11.4,15.0,Activo
